Sofascore_Name,id,minutes,SoT,Shots,Tackles,fouls_commited,fouls_received,Goals,xG,Assists,xA,round,Match
Michail Antonio,47772,74.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1226,0.0,0.00904599,6,Liverpool - West Ham United
Pablo Fornals,816763,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0404,0.0,0.0,6,Liverpool - West Ham United
Mohammed Kudus,905163,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Danny Ings,130181,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Łukasz Fabiański,15479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Thilo Kehrer,281277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Angelo Ogbonna,21164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Konstantinos Mavropanos,829022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Maxwel Cornet,280439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Saïd Benrahma,354808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Liverpool - West Ham United
Wesley Foderingham,187861,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Anel Ahmedhodžić,825899,90.0,0.0,1.0,3.0,1.0,0.0,0.0,0.1117,0.0,0.0373155,6,Sheffield United - Newcastle United
John Egan,100578,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Jack Robinson,98454,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3508,0.0,0.0,6,Sheffield United - Newcastle United
Jayden Bogle,929132,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0186016,6,Sheffield United - Newcastle United
Oliver Norwood,100637,62.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.00708019,6,Sheffield United - Newcastle United
Vinícius Souza,979290,90.0,1.0,1.0,6.0,3.0,2.0,0.0,0.0139,0.0,0.00984355,6,Sheffield United - Newcastle United
Luke Thomas,991584,90.0,0.0,2.0,0.0,0.0,2.0,0.0,0.2664,0.0,0.00603235,6,Sheffield United - Newcastle United
James McAtee,1003334,75.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0707445,6,Sheffield United - Newcastle United
Gustavo Hamer,837495,66.0,0.0,2.0,0.0,2.0,1.0,0.0,0.1015,0.0,0.0,6,Sheffield United - Newcastle United
Cameron Archer,993451,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0231477,6,Sheffield United - Newcastle United
Benie Traore,1099792,45.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.132762,6,Sheffield United - Newcastle United
Tom Davies,795058,28.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0948,0.0,0.0195076,6,Sheffield United - Newcastle United
Anis Ben Slimane,1006147,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0100863,6,Sheffield United - Newcastle United
Chris Basham,33854,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047137,6,Sheffield United - Newcastle United
Adam Davies,288997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Auston Trusty,822459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Femi Seriki,966458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Yasser Larouci,927360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Andre Brooks,1396445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Nick Pope,162653,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Kieran Trippier,69256,70.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.685021,6,Sheffield United - Newcastle United
Fabian Schär,101882,90.0,0.0,1.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0146665,6,Sheffield United - Newcastle United
Sven Botman,910046,90.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0475,0.0,0.00554487,6,Sheffield United - Newcastle United
Dan Burn,99090,90.0,1.0,2.0,2.0,1.0,0.0,1.0,0.3538,0.0,0.0478563,6,Sheffield United - Newcastle United
Sean Longstaff,866191,90.0,1.0,2.0,0.0,1.0,3.0,1.0,0.3033,0.0,0.0417187,6,Sheffield United - Newcastle United
Bruno Guimarães,866469,81.0,1.0,1.0,2.0,0.0,2.0,1.0,0.2895,1.0,0.266545,6,Sheffield United - Newcastle United
Elliot Anderson,994546,90.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0957,1.0,0.0934479,6,Sheffield United - Newcastle United
Miguel Almirón,333373,70.0,1.0,3.0,2.0,2.0,0.0,1.0,0.375,0.0,0.0255238,6,Sheffield United - Newcastle United
Callum Wilson,113956,70.0,5.0,5.0,0.0,1.0,0.0,1.0,1.1651,0.0,0.00831434,6,Sheffield United - Newcastle United
Harvey Barnes,855647,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Anthony Gordon,914902,78.0,3.0,4.0,3.0,0.0,2.0,1.0,0.6676,1.0,0.433576,6,Sheffield United - Newcastle United
Alexander Isak,823941,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6043,0.0,0.0173303,6,Sheffield United - Newcastle United
Valentino Livramento,980634,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0147823,6,Sheffield United - Newcastle United
Sandro Tonali,892673,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.223712,6,Sheffield United - Newcastle United
Lewis Hall,1136730,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Martin Dúbravka,42209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Jamaal Lascelles,153444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Matt Targett,368134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Jacob Murphy,372336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Sheffield United - Newcastle United
Alisson,243609,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Conor Bradley,1008402,48.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0171254,33,Liverpool - Crystal Palace
Ibrahima Konaté,826215,90.0,0.0,2.0,3.0,0.0,1.0,0.0,0.1952,0.0,0.0310875,33,Liverpool - Crystal Palace
Virgil van Dijk,151545,90.0,0.0,4.0,3.0,1.0,0.0,0.0,0.149,0.0,0.0740735,33,Liverpool - Crystal Palace
Andrew Robertson,262911,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.261894,33,Liverpool - Crystal Palace
Alexis Mac Allister,895324,90.0,0.0,1.0,7.0,2.0,2.0,0.0,0.1231,0.0,0.204131,33,Liverpool - Crystal Palace
Wataru Endo,143040,45.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1457,0.0,0.00705525,33,Liverpool - Crystal Palace
Curtis Jones,927353,82.0,0.0,2.0,4.0,4.0,1.0,0.0,0.673,0.0,0.145522,33,Liverpool - Crystal Palace
Mohamed Salah,159665,90.0,1.0,2.0,0.0,1.0,2.0,0.0,0.394,0.0,0.279399,33,Liverpool - Crystal Palace
Darwin Núñez,924871,66.0,2.0,3.0,1.0,0.0,1.0,0.0,0.246,0.0,0.0930377,33,Liverpool - Crystal Palace
Luis Díaz,883537,66.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2109,0.0,0.0255552,33,Liverpool - Crystal Palace
Dominik Szoboszlai,869856,45.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0163,0.0,0.358787,33,Liverpool - Crystal Palace
Trent Alexander-Arnold,795064,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0419,0.0,0.0810447,33,Liverpool - Crystal Palace
Diogo Jota,606164,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.4889,0.0,0.00921855,33,Liverpool - Crystal Palace
Cody Gakpo,862967,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.409998,33,Liverpool - Crystal Palace
Harvey Elliott,955245,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1256,0.0,0.0137574,33,Liverpool - Crystal Palace
Caoimhin Kelleher,827362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Jarell Quansah,1003339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Joe Gomez,318927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Ryan Gravenberch,904897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Dean Henderson,788134,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Nathaniel Clyne,43215,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Joachim Andersen,362682,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.215145,33,Liverpool - Crystal Palace
Jefferson Lerma,355796,90.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Daniel Muñoz,870360,90.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0280481,33,Liverpool - Crystal Palace
Adam Wharton,1109771,90.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0793,0.0,0.00639755,33,Liverpool - Crystal Palace
Will Hughes,193554,77.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0865754,33,Liverpool - Crystal Palace
Tyrick Mitchell,988275,90.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.12782,33,Liverpool - Crystal Palace
Michael Olise,978838,68.0,1.0,2.0,2.0,0.0,1.0,0.0,0.076,0.0,0.0864927,33,Liverpool - Crystal Palace
Jean-Philippe Mateta,848276,89.0,2.0,3.0,1.0,2.0,0.0,0.0,1.2398,0.0,0.0129157,33,Liverpool - Crystal Palace
Eberechi Eze,864921,77.0,2.0,2.0,0.0,0.0,1.0,1.0,0.5879,0.0,0.752215,33,Liverpool - Crystal Palace
Jordan Ayew,103045,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Joel Ward,39183,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Jeffrey Schlupp,148710,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Jaïro Riedewald,285989,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Odsonne Édouard,795228,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Remi Matthews,581610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
James Tomkins,32124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
David Ozoh,1212155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Naouirou Ahamada,997104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Liverpool - Crystal Palace
Emiliano Martínez,158263,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Matty Cash,833956,90.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.482566,7,Aston Villa - Brighton & Hove Albion
Ezri Konsa,827679,90.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Pau Torres,864169,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Lucas Digne,96538,90.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0821,0.0,0.0604278,7,Aston Villa - Brighton & Hove Albion
Boubacar Kamara,826204,89.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0128477,7,Aston Villa - Brighton & Hove Albion
Douglas Luiz,867887,90.0,1.0,2.0,3.0,2.0,2.0,1.0,0.1393,0.0,0.186112,7,Aston Villa - Brighton & Hove Albion
John McGinn,250223,90.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0376,1.0,0.281928,7,Aston Villa - Brighton & Hove Albion
Moussa Diaby,855817,79.0,2.0,5.0,0.0,1.0,1.0,0.0,0.4164,1.0,0.0415021,7,Aston Villa - Brighton & Hove Albion
Nicolò Zaniolo,864898,57.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0456,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Ollie Watkins,555386,90.0,4.0,6.0,0.0,0.0,1.0,3.0,0.8078,1.0,0.168774,7,Aston Villa - Brighton & Hove Albion
Jacob Ramsey,975937,33.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0671,0.0,0.0385513,7,Aston Villa - Brighton & Hove Albion
Jhon Durán,974577,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Youri Tielemans,331737,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Robin Olsen,26025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Clément Lenglet,580550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Calum Chambers,227942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Diego Carlos,604232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Bertrand Traoré,218160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Leander Dendoncker,190405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Jason Steele,31867,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Joël Veltman,219572,90.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.143524,7,Aston Villa - Brighton & Hove Albion
Adam Webster,216308,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0126059,7,Aston Villa - Brighton & Hove Albion
Lewis Dunk,115365,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159281,7,Aston Villa - Brighton & Hove Albion
Pervis Estupiñán,805465,45.0,1.0,1.0,2.0,2.0,1.0,0.0,0.4908,0.0,0.0193761,7,Aston Villa - Brighton & Hove Albion
Jack Hinshelwood,1142315,86.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.023861,7,Aston Villa - Brighton & Hove Albion
Billy Gilmour,907668,90.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0312,0.0,0.240885,7,Aston Villa - Brighton & Hove Albion
Solly March,301288,62.0,0.0,1.0,4.0,1.0,1.0,0.0,0.3442,0.0,0.134564,7,Aston Villa - Brighton & Hove Albion
Danny Welbeck,33902,45.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.00529186,7,Aston Villa - Brighton & Hove Albion
Kaoru Mitoma,936849,90.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0844,0.0,0.0809778,7,Aston Villa - Brighton & Hove Albion
Evan Ferguson,999231,45.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Tariq Lamptey,914691,45.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Ansu Fati,962883,45.0,1.0,4.0,1.0,2.0,1.0,1.0,0.6867,0.0,0.03814,7,Aston Villa - Brighton & Hove Albion
João Pedro,975079,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0434,1.0,0.761557,7,Aston Villa - Brighton & Hove Albion
Simon Adingra,1110842,28.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0278,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Carlos Baleba,1199043,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Bart Verbruggen,994363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Jan Paul van Hecke,962012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Igor Júlio,842513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Mahmoud Dahoud,341589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Aston Villa - Brighton & Hove Albion
Jordan Pickford,138530,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Ashley Young,10589,78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.009,0.0,0.027978,7,Everton - Luton Town
James Tarkowski,145188,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0581159,7,Everton - Luton Town
Jarrad Branthwaite,979563,90.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Vitaliy Mykolenko,876643,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.212025,7,Everton - Luton Town
James Garner,927361,90.0,1.0,4.0,0.0,0.0,1.0,0.0,0.7468,0.0,0.883287,7,Everton - Luton Town
Amadou Onana,923973,90.0,1.0,3.0,3.0,2.0,2.0,0.0,0.4801,0.0,0.172037,7,Everton - Luton Town
Idrissa Gueye,106337,45.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0934,0.0,0.0226445,7,Everton - Luton Town
Dwight McNeil,935543,84.0,0.0,3.0,2.0,0.0,2.0,0.0,0.1192,0.0,0.748135,7,Everton - Luton Town
Abdoulaye Doucouré,96535,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3668,0.0,0.203227,7,Everton - Luton Town
Dominic Calvert-Lewin,372344,90.0,2.0,6.0,0.0,0.0,0.0,1.0,1.3938,0.0,0.00589662,7,Everton - Luton Town
Jack Harrison,829570,45.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.123612,7,Everton - Luton Town
Beto,987489,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4492,0.0,0.0,7,Everton - Luton Town
Nathan Patterson,1020141,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025994,7,Everton - Luton Town
Arnaut Danjuma,827064,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00867549,7,Everton - Luton Town
João Virgínia,930666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Michael Keane,110846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Ben Godfrey,754698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Lewis Dobbin,998832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Youssef Chermiti,1145627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Thomas Kaminski,45959,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00528823,7,Everton - Luton Town
Reece Burke,372342,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Tom Lockyer,197848,56.0,1.0,2.0,0.0,0.0,0.0,1.0,0.4745,0.0,0.0,7,Everton - Luton Town
Amari'i Bell,369674,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00982955,7,Everton - Luton Town
Issa Kaboré,1006189,90.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Pelly Ruddock Mpanzu,387116,90.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.020668,7,Everton - Luton Town
Marvelous Nakamba,556904,90.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0402,0.0,0.0245313,7,Everton - Luton Town
Alfie Doughty,945792,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.194028,7,Everton - Luton Town
Jacob Brown,858911,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0275,0.0,0.00620677,7,Everton - Luton Town
Chiedozie Ogbene,849309,90.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0411,0.0,0.0107979,7,Everton - Luton Town
Carlton Morris,358222,78.0,1.0,3.0,0.0,3.0,2.0,1.0,0.2874,0.0,0.0160915,7,Everton - Luton Town
Mads Juel Andersen,841005,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0531,0.0,0.0,7,Everton - Luton Town
Teden Mengi,979233,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Elijah Adebayo,920542,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Cauley Woodrow,140487,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Tim Krul,18154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Ryan Giles,931304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Joseph Johnson,825550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Luke Berry,97465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Tahith Chong,825845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Everton - Luton Town
Alphonse Aréola,96531,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Vladimír Coufal,138024,90.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.299541,7,West Ham United - Sheffield United
Kurt Zouma,139227,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Nayef Aguerd,877102,90.0,1.0,2.0,1.0,1.0,0.0,0.0,0.3081,0.0,0.0,7,West Ham United - Sheffield United
Emerson Palmieri,155997,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.108118,7,West Ham United - Sheffield United
Tomáš Souček,799041,90.0,2.0,6.0,1.0,0.0,2.0,1.0,0.8457,0.0,0.0058403,7,West Ham United - Sheffield United
Edson Álvarez,847151,72.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0184,0.0,0.00518128,7,West Ham United - Sheffield United
Jarrod Bowen,552884,89.0,2.0,6.0,2.0,0.0,2.0,1.0,0.7124,0.0,0.226117,7,West Ham United - Sheffield United
James Ward-Prowse,161717,90.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0811,0.0,1.12383,7,West Ham United - Sheffield United
Lucas Paquetá,839981,89.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0595,0.0,0.233752,7,West Ham United - Sheffield United
Michail Antonio,47772,72.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0599,1.0,0.763587,7,West Ham United - Sheffield United
Mohammed Kudus,905163,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0128911,7,West Ham United - Sheffield United
Saïd Benrahma,354808,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1022,0.0,0.0696405,7,West Ham United - Sheffield United
Konstantinos Mavropanos,829022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Pablo Fornals,816763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Łukasz Fabiański,15479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Angelo Ogbonna,21164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Thilo Kehrer,281277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Danny Ings,130181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Maxwel Cornet,280439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Wesley Foderingham,187861,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,West Ham United - Sheffield United
Anel Ahmedhodžić,825899,90.0,1.0,2.0,1.0,0.0,0.0,0.0,0.2594,0.0,0.0251304,7,West Ham United - Sheffield United
John Egan,100578,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0678,0.0,0.0,7,West Ham United - Sheffield United
Jack Robinson,98454,90.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0641859,7,West Ham United - Sheffield United
Jayden Bogle,929132,79.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0833,0.0,0.0558316,7,West Ham United - Sheffield United
Gustavo Hamer,837495,79.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0504,0.0,0.251831,7,West Ham United - Sheffield United
Vinícius Souza,979290,90.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0885,0.0,0.0313021,7,West Ham United - Sheffield United
James McAtee,1003334,70.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0327,0.0,0.0198708,7,West Ham United - Sheffield United
Luke Thomas,991584,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0603,0.0,0.0530515,7,West Ham United - Sheffield United
Cameron Archer,993451,79.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1607,0.0,0.0435676,7,West Ham United - Sheffield United
Oliver McBurnie,367228,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1277,0.0,0.0358252,7,West Ham United - Sheffield United
